repo_id,repo_name,description,stars,contributors,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_2608,openrank_trend_2508_2607,openrank_trend_2509_2608,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
600596928,danny-avila/LibreChat,"Enhanced ChatGPT Clone: Features Agents, MCP, Skills, DeepSeek, Anthropic, AWS, OpenAI, Responses API, Azure, Groq, o1, GPT-5, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active",44858,408,9194,789,MIT,false,2026-09-24,22.06,22.3,"[108.51,103.02,95.08,83.18,73.77,62.06,52.39,44.67,35.55,27.86,24.2,22.06]","[103.02, 95.08, 83.18, 73.77, 62.06, 52.39, 44.67, 35.55, 27.86, 24.2, 22.06, 22.3]",11,TypeScript,2023-02-12,"ai,anthropic,artifacts,aws,azure,chatgpt,chatgpt-clone,claude,clone,deepseek,gemini,google,gpt-5,librechat,mcp,o1,openai,responses-api,vision,webui",keep,Agent Infra,Chatbot workspaces,"当前图中的 Chatbot workspaces 代表项目；仓库仍在维护，41,382 stars，最近可用 OpenRank 29.09。",该区维持三个成熟代表，避免把普通聊天客户端扩张成主图主体。,ok,,
1048065319,thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent –  Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",94601,143,8361,295,Apache-2.0,false,2026-09-24,14.75,16.61,"[null,0.83,4.97,8.14,45.93,48.5,54.14,39.98,39.38,31.89,21.61,14.75]","[0.83, 4.97, 8.14, 45.93, 48.5, 54.14, 39.98, 39.38, 31.89, 21.61, 14.75, 16.61]",9,TypeScript,2025-08-31,"ai,ai-agents,ai-memory,anthropic,artificial-intelligence,chromadb,claude,claude-agent-sdk,claude-agents,claude-code,claude-code-plugin,claude-skills,embeddings,long-term-memory,mem0,memory-engine,openmemory,rag,sqlite,supermemory",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；88,830 stars，最近可用 OpenRank 22.41，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
736272311,pipecat-ai/pipecat,"Open Source framework for voice agents, multimodal apps, and realtime AI. Maintained by Daily and the community.",15825,321,2748,371,BSD-2-Clause,false,2026-09-24,16.15,15.88,"[63.28,61.85,53.89,53.99,48.46,50.7,50.75,46.88,33.99,29.8,21.11,16.15]","[61.85, 53.89, 53.99, 48.46, 50.7, 50.75, 46.88, 33.99, 29.8, 21.11, 16.15, 15.88]",8,Python,2023-12-27,"ai,chatbot-framework,chatbots,real-time,voice,voice-assistant",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，13,773 stars，最近可用 OpenRank 25.86。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
914053359,OpenMind/OM1,Modular AI HAL (Hardware Abstraction Layer) for Robots,2932,122,996,70,MIT,false,2026-09-15,,12.86,"[11.39,12.27,19.5,19.99,19.26,79.37,56.85,33.63,20.61,13.53,15.89,null]","[12.27, 19.5, 19.99, 19.26, 79.37, 56.85, 33.63, 20.61, 13.53, 15.89, null, 12.86]",4,Go,2025-01-08,"llm,multiagent,robotics,ros2,zenoh",keep,Model Infra,Pre-Train · Robotics infra,"当前图中的 Pre-Train · Robotics infra 代表项目；仓库仍在维护，2,890 stars，最近可用 OpenRank 15.46。",只放 robotics infra，不把机器人 foundation model 混进来。,ok,,
987670088,charmbracelet/crush,Glamourous agentic coding for all 💘,28280,154,2284,795,NOASSERTION,false,2026-09-24,21.76,19.28,"[121.07,100.96,79.64,62.12,72.1,75.49,68.88,56.86,43.36,40.35,31.77,21.76]","[100.96, 79.64, 62.12, 72.1, 75.49, 68.88, 56.86, 43.36, 40.35, 31.77, 21.76, 19.28]",4,Go,2025-05-21,"agentic-ai,ai,llms,ravishing",remove,Agent Infra,Agentic coding,终端 coding agent 已有足够代表项目，Crush 的功能增量不足以支撑第十三个 logo。,项目仍活跃；若未来形成独特交互或协作模式，可再进入候选池。,ok,,
717197250,QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management.",48851,306,11725,1334,AGPL-3.0,false,2026-09-23,10.99,12.97,"[66.93,64.37,53.31,51.28,51.44,52.44,50.14,54.96,56.32,48.07,25.34,10.99]","[64.37, 53.31, 51.28, 51.44, 52.44, 50.14, 54.96, 56.32, 48.07, 25.34, 10.99, 12.97]",15,Go,2023-11-10,"ai-gateway,claude,deepseek,gemini,newapi,openai,rerank",keep,Model Infra,Model API gateways,"当前图中的 Model API gateways 代表项目；仓库仍在维护，43,664 stars，最近可用 OpenRank 26.61。",需要区分 model API、MCP gateway 和 agentic proxy，避免把所有代理工具放在一起。,ok,,
1031912724,farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Grok Build & Hermes Agent. Only official website: ccswitch.io",136381,250,9314,2884,MIT,false,2026-09-24,29.32,29.73,"[2.52,16.81,23.28,33.81,43.18,60.17,69.66,84.19,76.25,71.67,46.9,29.32]","[16.81, 23.28, 33.81, 43.18, 60.17, 69.66, 84.19, 76.25, 71.67, 46.9, 29.32, 29.73]",28,Rust,2025-08-04,"ai-tools,claude-code,codex,desktop-app,grok,grokbuild,hermes,hermes-agent,mcp,open-source,openclaw,openclaw-ui,opencode,pi,provider-management,rust,skills,skills-management,tauri,wsl-support",keep,Agent Infra,Coding workflows & harnesses,cc-switch 管理 Claude Code、Codex、OpenCode 等 coding agent 的配置和切换，更接近 harness，而不是模型 API gateway。,项目关注度很高，但产品属性较强；保留一个 logo，不在 gateway 区重复出现。,ok,,
1156956890,zeroclaw-labs/zeroclaw,"Fast, small, and fully autonomous AI personal assistant infrastructure, any OS, any platform — deploy anywhere, swap anything 🦀",32874,422,4951,770,Apache-2.0,false,2026-09-24,41.22,32.21,"[null,null,null,null,null,null,90.61,124.01,96.85,67.14,59.25,41.22]","[null, null, null, null, null, 90.61, 124.01, 96.85, 67.14, 59.25, 41.22, 32.21]",21,Rust,2026-02-13,"agent,agentic,ai,infra,ml,openclaw,os,zeroclaw",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，32,421 stars，最近可用 OpenRank 54.22。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
1002125012,BloopAI/vibe-kanban,"Get 10X more out of Claude Code, Codex or any coding agent",28181,64,3023,542,Apache-2.0,false,2026-09-19,,3.74,"[31.41,40.99,47.31,44.35,57.29,120.72,118.19,105.34,69.3,28.84,11.04,null]","[40.99, 47.31, 44.35, 57.29, 120.72, 118.19, 105.34, 69.3, 28.84, 11.04, null, 3.74]",1,Rust,2025-06-14,"agent,ai-agents,kanban,management,task-manager",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；27,568 stars，最近可用 OpenRank 4.74，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
710601088,crewAIInc/crewAI,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.",58981,336,8563,473,MIT,false,2026-09-23,14.35,13.6,"[60.94,55.04,52.06,46.94,46.99,38.83,42.77,41.02,38.93,33.39,20.89,14.35]","[55.04, 52.06, 46.94, 46.99, 38.83, 42.77, 41.02, 38.93, 33.39, 20.89, 14.35, 13.6]",19,Python,2023-10-27,"agents,ai,ai-agents,aiagentframework,llms",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，56,275 stars，最近可用 OpenRank 20.22。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
558188628,higress-group/higress,🤖 AI Gateway | AI Native API Gateway,9453,202,1315,1151,Apache-2.0,false,2026-09-24,5.32,11.85,"[68.37,59.5,62.56,54.5,48.33,51.58,41.48,42.87,39.81,27.17,17.58,5.32]","[59.5, 62.56, 54.5, 48.33, 51.58, 41.48, 42.87, 39.81, 27.17, 17.58, 5.32, 11.85]",7,Go,2022-10-27,"ai-gateway,ai-native,api-gateway,cloud-native,envoy",keep,Model Infra,Model API gateways,"当前图中的 Model API gateways 代表项目；仓库仍在维护，8,960 stars，最近可用 OpenRank 20.27。",需要区分 model API、MCP gateway 和 agentic proxy，避免把所有代理工具放在一起。,ok,,
954873280,a2aproject/A2A,Agent2Agent (A2A) is an open protocol enabling communication and interoperability between opaque agentic applications.,25919,162,2625,262,Apache-2.0,false,2026-09-22,5.11,11.42,"[25.6,26.62,20.83,17.26,18.61,18.92,16.03,15.17,13.58,8.02,6.9,5.11]","[26.62, 20.83, 17.26, 18.61, 18.92, 16.03, 15.17, 13.58, 8.02, 6.9, 5.11, 11.42]",8,Shell,2025-03-25,"a2a,a2a-mcp,a2a-protocol,a2a-server,agents,generative-ai,linux-foundation",keep,Agent Infra,Protocols & interoperability,"当前图中的 Protocols & interoperability 代表项目；仓库仍在维护，25,069 stars，最近可用 OpenRank 6.98。",协议成熟度差异较大，preview 或规范状态需要在图上明确。,ok,,
839037098,mastra-ai/mastra,Mastra is the modern TypeScript framework for AI-powered applications and agents.,28311,466,2850,480,NOASSERTION,false,2026-09-24,54.41,60.78,"[146.06,150.79,151.23,147.51,124.33,123.66,122.99,122.2,113.73,101.33,75.58,54.41]","[150.79, 151.23, 147.51, 124.33, 123.66, 122.99, 122.2, 113.73, 101.33, 75.58, 54.41, 60.78]",34,TypeScript,2024-08-06,"agents,ai,chatbots,evals,javascript,llm,mcp,nextjs,nodejs,reactjs,tts,typescript,workflows",keep,Agent Infra,Multi-agent orchestration,"当前图中的 Multi-agent orchestration 代表项目；仓库仍在维护，26,649 stars，最近可用 OpenRank 92.69。",多 agent 概念变化快，保留项目需要持续显示独立编排能力。,ok,,
753490180,daytonaio/daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,71716,230,5647,456,,false,2026-07-24,,8.54,"[35.19,30.72,34.28,36.26,35.49,39.4,36.66,33.94,37.06,27.42,23.41,null]","[30.72, 34.28, 36.26, 35.49, 39.4, 36.66, 33.94, 37.06, 27.42, 23.41, null, 8.54]",1,,2024-02-06,"agentic-workflow,ai,ai-agents,ai-runtime,ai-sandboxes,code-execution,code-interpreter,developer-tools",keep,Agent Infra,Development sandboxes,"当前图中的 Development sandboxes 代表项目；仓库仍在维护，72,122 stars，最近可用 OpenRank 26.80。",编排层和隔离 runtime 不是一回事，主图说明中要保留这一区别。,ok,,
1074561042,gastownhall/beads,Beads - A memory upgrade for your coding agent,27397,353,1856,1291,MIT,false,2026-09-24,20.36,22.96,"[null,null,22.31,32.61,54.29,64.98,68.6,53.27,39.33,34.25,20.07,20.36]","[null, 22.31, 32.61, 54.29, 64.98, 68.6, 53.27, 39.33, 34.25, 20.07, 20.36, 22.96]",13,Go,2025-10-12,"agents,claude-code,coding",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；25,712 stars，最近可用 OpenRank 21.57，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
1012087571,router-for-me/CLIProxyAPI,"Wrap Antigravity, ChatGPT Codex, Claude Code, Grok Build, Muse Code, Davin as an OpenAI/Gemini/Claude/Codex compatible API service, allowing you to enjoy the free Gemini Series, GPT Series, Grok Series, Claude model through API",53113,232,8016,644,MIT,false,2026-09-24,21.34,26.16,"[4.33,10.26,17.09,28.38,55.15,81.85,70.82,72.23,71.45,51.91,29.26,21.34]","[10.26, 17.09, 28.38, 55.15, 81.85, 70.82, 72.23, 71.45, 51.91, 29.26, 21.34, 26.16]",13,Go,2025-07-01,"antigravity,claude-code,cluade,codex,devin,gemini,muse,openai",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；45,328 stars，最近可用 OpenRank 31.46，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
1027384981,langchain-ai/deepagents,The batteries-included agent harness.,29743,157,4177,185,MIT,false,2026-09-24,159.3,91.18,"[16.98,19.51,33.34,55.2,51.11,99.78,115.95,146.88,154.79,152.18,168.35,159.3]","[19.51, 33.34, 55.2, 51.11, 99.78, 115.95, 146.88, 154.79, 152.18, 168.35, 159.3, 91.18]",62,Python,2025-07-27,"ai,deepagents,harness,harness-engineering,langchain,langgraph,python,typescript",omit,,,Deep Agents 是 LangChain 谱系内的子项目；主图已经保留 LangChain，不重复增加 logo。,可以在 LangChain 的项目演化说明中出现。,ok,,
1132431999,aden-hive/hive,Multi-Agent Harness for Production AI,11069,210,5657,1355,Apache-2.0,false,2026-09-14,,6.93,"[null,null,null,null,null,182.36,257.27,176.81,100.17,37.87,14.71,null]","[null, null, null, null, 182.36, 257.27, 176.81, 100.17, 37.87, 14.71, null, 6.93]",2,Python,2026-01-12,"agent,agent-framework,agent-skills,anthropic,automation,autonomous-agents,claude,harness,harness-engineering,human-in-the-loop,openai,python,self-hosted,self-improving",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；10,782 stars，最近可用 OpenRank 14.14，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
1076863218,MoonshotAI/kimi-cli,"[Archived] Legacy Python Kimi CLI, no longer maintained. Please use Kimi Code CLI: https://github.com/MoonshotAI/kimi-code",11430,71,1340,797,Apache-2.0,true,2026-09-22,,4.84,"[null,null,18.31,27.8,22.37,27.86,40.77,33.97,39.08,18.98,9.57,null]","[null, 18.31, 27.8, 22.37, 27.86, 40.77, 33.97, 39.08, 18.98, 9.57, null, 4.84]",1,Python,2025-10-15,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；10,983 stars，最近可用 OpenRank 10.89，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
676672661,langchain-ai/langgraph,Build resilient agents.,42227,280,7147,818,MIT,false,2026-09-23,7.89,6.35,"[97.26,69.88,49.92,49.51,34.35,26.56,25.68,30.53,28.69,22.45,12.2,7.89]","[69.88, 49.92, 49.51, 34.35, 26.56, 25.68, 30.53, 28.69, 22.45, 12.2, 7.89, 6.35]",11,Python,2023-08-09,"agents,ai,ai-agents,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；38,340 stars，最近可用 OpenRank 10.41，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
659402878,spring-projects/spring-ai,An Application Framework for AI Engineering,9480,410,2926,1492,Apache-2.0,false,2026-09-24,12.48,11.38,"[90.58,81.98,71.21,67.56,60.6,51.76,41.05,39.12,27.34,29.89,23.72,12.48]","[81.98, 71.21, 67.56, 60.6, 51.76, 41.05, 39.12, 27.34, 29.89, 23.72, 12.48, 11.38]",7,Java,2023-06-27,"artificial-intelligence,java,spring-ai",omit,,,JVM 生态本版优先加入 Koog；Code-first frameworks 已达到十个项目。,Spring AI 保留为下一轮替换候选。,ok,,
560704231,run-llama/llama_index,LlamaIndex is the document processing platform for AI,52309,476,8206,854,MIT,false,2026-09-24,8.54,9.3,"[82.17,69.79,59.1,43.39,35.86,38.64,37.38,33.17,21.13,19.58,10.83,8.54]","[69.79, 59.1, 43.39, 35.86, 38.64, 37.38, 33.17, 21.13, 19.58, 10.83, 8.54, 9.3]",18,Python,2022-11-02,"agents,application,data,fine-tuning,framework,llamaindex,llm,multi-agents,rag,vector-database",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；51,162 stars，最近可用 OpenRank 9.35，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
607289185,microsoft/semantic-kernel,Integrate cutting-edge LLM technology quickly and easily into your apps,28597,402,4788,321,MIT,false,2026-09-19,1.86,5.99,"[76.45,62.63,32.9,19.33,9.91,11.48,13.42,12.26,8.94,4.18,3.9,1.86]","[62.63, 32.9, 19.33, 9.91, 11.48, 13.42, 12.26, 8.94, 4.18, 3.9, 1.86, 5.99]",6,C#,2023-02-27,"ai,artificial-intelligence,llm,openai,sdk",omit,,,Microsoft Agent Framework 已覆盖其主要 agent framework 位置，避免同一厂商同一谱系重复占位。,Semantic Kernel 继续作为历史和企业集成参考。,ok,,
680120071,microsoft/autogen,A programming framework for agentic AI,61142,443,9249,1098,CC-BY-4.0,false,2026-04-15,4.78,6.1,"[41.88,29.64,12.97,7.48,4.85,5.19,5.42,7.04,5.78,5.85,4.71,4.78]","[29.64, 12.97, 7.48, 4.85, 5.19, 5.42, 7.04, 5.78, 5.85, 4.71, 4.78, 6.1]",9,Python,2023-08-18,"agentic,agentic-agi,agents,ai,autogen,autogen-ecosystem,chatgpt,framework,llm-agent,llm-framework",omit,,,Microsoft Agent Framework 已成为统一入口，本版不再同时保留 AutoGen。,AutoGen 的历史影响力可在框架谱系说明中呈现。,ok,,
214587193,supabase/supabase,"The Postgres development platform. Supabase gives you a dedicated Postgres database to build your web, mobile, and AI applications.",110726,398,14674,1090,Apache-2.0,false,2026-09-24,296.4,160.33,"[209.17,220.03,236.75,260.96,243.22,243.0,253.18,258.4,270.05,287.5,328.1,296.4]","[220.03, 236.75, 260.96, 243.22, 243.0, 253.18, 258.4, 270.05, 287.5, 328.1, 296.4, 160.33]",236,TypeScript,2019-10-12,"ai,alternative,auth,database,deno,embeddings,example,firebase,nextjs,oauth2,pgvector,postgis,postgres,postgresql,postgrest,realtime,supabase,vectors,websockets",remove,Agent Infra,"Memory, knowledge & context",通用后端平台不能直接代表 agent memory；当前 memory 区需要让位给 agent-native context 项目。,Supabase 仍是重要基础设施，但不在本图的有限 logo 预算内。,ok,,
691347156,1Panel-dev/MaxKB,🔥 MaxKB is an open-source platform for building enterprise-grade agents.  强大易用的开源企业级智能体平台。,22875,90,3162,21,GPL-3.0,false,2026-09-24,7.9,11.08,"[69.47,63.52,53.5,46.16,45.34,44.63,39.51,32.83,35.68,32.07,18.15,7.9]","[63.52, 53.5, 46.16, 45.34, 44.63, 39.51, 32.83, 35.68, 32.07, 18.15, 7.9, 11.08]",3,Python,2023-09-14,"agent,agentic-ai,chatbot,deepseek-r1,knowledgebase,langchain,llama3,llm,maxkb,mcp-server,ollama,pgvector,qwen3,rag",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；22,264 stars，最近可用 OpenRank 15.90，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
